,season,team_id,money,player_name,ingoing,interacting_team
0,2008/2009,9789,4500000.0,Neven Subotic,True,1.FSV Mainz 05
1,2008/2009,9789,2800000.0,Mohamed Zidan,True,Hamburger SV
2,2008/2009,9789,2500000.0,Patrick Owomoyela,True,Werder Bremen
3,2008/2009,9789,2100000.0,Felipe Santana,True,Figueirense FC
4,2008/2009,9789,1250000.0,Tamás Hajnal,True,Karlsruher SC
5,2008/2009,9789,500000.0,Young-pyo Lee,True,Tottenham
6,2008/2009,9789,100000.0,Kevin-Prince Boateng,True,Tottenham
7,2008/2009,9789,0.0,Bajram Sadrijaj,True,Thannhausen
8,2008/2009,9789,0.0,Lukas Kruse,True,SC Paderborn
9,2008/2009,9789,0.0,Marcel Schmelzer,True,B. Dortmund II
10,2008/2009,9789,0.0,Uwe Hünemeier,True,B. Dortmund II
11,2008/2009,9789,0.0,Steven Pienaar,True,FC Everton
12,2008/2009,9789,0.0,Nuri Sahin,True,Feyenoord
13,2008/2009,9789,7300000.0,Mladen Petric,False,Hamburger SV
14,2008/2009,9789,2750000.0,Steven Pienaar,False,FC Everton
15,2008/2009,9789,750000.0,Marc-André Kruska,False,FC Brügge
16,2008/2009,9789,450000.0,Robert Kovac,False,Dinamo Zagreb
17,2008/2009,9789,450000.0,Martin Amedick,False,1.FC K'lautern
18,2008/2009,9789,350000.0,Diego Klimowicz,False,VfL Bochum
19,2008/2009,9789,150000.0,Giovanni Federico,False,Karlsruher SC
20,2008/2009,9789,100000.0,Markus Brzenska,False,MSV Duisburg
21,2008/2009,9789,0.0,Delron Buckley,False,1.FSV Mainz 05
22,2008/2009,9789,0.0,Lukas Kruse,False,FC Augsburg
23,2008/2009,9789,0.0,Philipp Degen,False,FC Liverpool
24,2008/2009,9789,0.0,Antonio Rukavina,False,1860 München
25,2008/2009,9789,0.0,Sebastian Tyrala,False,B. Dortmund II
26,2008/2009,9789,0.0,David Vrzogic,False,B. Dortmund II
27,2008/2009,9789,0.0,Daniel Gordon,False,B. Dortmund II
28,2008/2009,9789,0.0,Christian Wörns,False,Karriereende
29,2008/2009,9789,0.0,Alexander Bade,False,Vereinslos
30,2008/2009,9823,0.0,Tim Borowski,True,Werder Bremen
31,2008/2009,9823,0.0,Hans Jörg Butt,True,Benfica
32,2008/2009,9823,0.0,Massimo Oddo,True,AC Mailand
33,2008/2009,9823,0.0,Landon Donovan,True,Los Angeles
34,2008/2009,9823,0.0,Thomas Kraft,True,B. München II
35,2008/2009,9823,0.0,Markus Steinhöfer,True,B. München II
36,2008/2009,9823,0.0,Julio dos Santos,True,Grêmio
37,2008/2009,9823,8000000.0,Marcell Jansen,False,Hamburger SV
38,2008/2009,9823,2000000.0,Jan Schlaudraff,False,Hannover 96
39,2008/2009,9823,900000.0,Markus Steinhöfer,False,E. Frankfurt
40,2008/2009,9823,0.0,Julio dos Santos,False,Atlético-PR
41,2008/2009,9823,0.0,Sandro Wagner,False,MSV Duisburg
42,2008/2009,9823,0.0,Toni Kroos,False,Bay. Leverkusen
43,2008/2009,9823,0.0,Bernd Dreher,False,Karriereende
44,2008/2009,9823,0.0,Stephan Fürstner,False,B. München II
45,2008/2009,9823,0.0,Oliver Kahn,False,Karriereende
46,2008/2009,9823,0.0,Willy Sagnol,False,Karriereende
47,2008/2009,9823,0.0,Landon Donovan,False,Los Angeles
48,2008/2009,10189,10000000.0,Jefferson Farfán,True,PSV Eindhoven
49,2008/2009,10189,5500000.0,Orlando Engelaar,True,Twente Enschede
50,2008/2009,10189,250000.0,Marvin Pourié,True,Liverpool U18
51,2008/2009,10189,0.0,Mohamed Amsif,True,Schalke 04 U19
52,2008/2009,10189,0.0,Danny Latza,True,Schalke 04 II
53,2008/2009,10189,0.0,Carlos Zambrano,True,Schalke 04 U19
54,2008/2009,10189,0.0,Levan Kenia,True,Schalke 04 U19
55,2008/2009,10189,0.0,Mimoun Azaouagh,True,VfL Bochum
56,2008/2009,10189,4500000.0,Fabian Ernst,False,Besiktas
57,2008/2009,10189,3000000.0,Sören Larsen,False,FC Toulouse
58,2008/2009,10189,1000000.0,Mimoun Azaouagh,False,VfL Bochum
59,2008/2009,10189,200000.0,Albert Streit,False,Hamburger SV
60,2008/2009,10189,200000.0,Zé Roberto,False,Flamengo
61,2008/2009,10189,100000.0,Marvin Pourié,False,1860 München
62,2008/2009,10189,0.0,Zlatan Bajramovic,False,E. Frankfurt
63,2008/2009,10189,0.0,Mathias Abel,False,1.FC K'lautern
64,2008/2009,10189,0.0,Markus Heppke,False,RW Oberhausen
65,2008/2009,10189,0.0,Peter Lövenkrands,False,Newcastle Utd.
66,2008/2009,10189,0.0,Gustavo Varela,False,Vereinslos
67,2008/2009,9788,2600000.0,Karim Matmour,True,SC Freiburg
68,2008/2009,9788,2500000.0,Dante,True,Stand. Lüttich
69,2008/2009,9788,2500000.0,Logan Bailly,True,KRC Genk
70,2008/2009,9788,2500000.0,Michael Bradley,True,SC Heerenveen
71,2008/2009,9788,750000.0,Jan-Ingwer Callsen-Bracker,True,Bay. Leverkusen
72,2008/2009,9788,650000.0,Gal Alberman,True,B. Jerusalem
73,2008/2009,9788,50000.0,Tomas Galasek,True,Banik Ostrau
74,2008/2009,9788,0.0,Jean-Sébastien Jaurès,True,AJ Auxerre
75,2008/2009,9788,0.0,Paul Stalteri,True,Tottenham
76,2008/2009,9788,0.0,Christian Dorda,True,M'gladbach II
77,2008/2009,9788,0.0,Frederic Löhe,True,M'gladbach II
78,2008/2009,9788,0.0,Zé António,True,Manisaspor
79,2008/2009,9788,0.0,David Degen,True,FC Basel
80,2008/2009,9788,470000.0,Nando Rafael,False,Aarhus GF
81,2008/2009,9788,200000.0,Sascha Rösler,False,1860 München
82,2008/2009,9788,0.0,Eugen Polanski,False,FC Getafe
83,2008/2009,9788,0.0,Robert Fleßers,False,1.FSV Mainz 05
84,2008/2009,9788,0.0,Alexander Voigt,False,Greuther Fürth
85,2008/2009,9788,0.0,Zé António,False,Rac. Santander
86,2008/2009,9788,0.0,David Degen,False,BSC Young Boys
87,2008/2009,9788,0.0,Kasper Bögelund,False,Aalborg BK
88,2008/2009,9788,0.0,Sebastian Svärd,False,Hansa Rostock
89,2008/2009,9788,0.0,Marcel Ndjeng,False,Hamburger SV
90,2008/2009,9788,0.0,Uwe Gospodarek,False,Vereinslos
91,2008/2009,8178,5200000.0,Renato Augusto,True,Flamengo
92,2008/2009,8178,2500000.0,Michal Kadlec,True,Sparta Prag
93,2008/2009,8178,1000000.0,Constant Djakpa,True,Pandurii
94,2008/2009,8178,1000000.0,Michal Kadlec,True,Sparta Prag
95,2008/2009,8178,400000.0,Henrique,True,FC Barcelona
96,2008/2009,8178,150000.0,Angelos Charisteas,True,1.FC Nürnberg
97,2008/2009,8178,0.0,Tomasz Zdebel,True,VfL Bochum
98,2008/2009,8178,0.0,Patrick Helmes,True,1.FC Köln
99,2008/2009,8178,0.0,Toni Kroos,True,FC Bayern
100,2008/2009,8178,0.0,Gábor Király,True,FC Burnley
101,2008/2009,8178,0.0,Stefan Reinartz,True,Leverkusen II
102,2008/2009,8178,0.0,Marcel Risse,True,Leverkusen U19
103,2008/2009,8178,0.0,Richard Sukuta-Pasu,True,Leverkusen U19
104,2008/2009,8178,0.0,Bastian Oczipka,True,Leverkusen U19
105,2008/2009,8178,0.0,Jens Hegeler,True,Leverkusen II
106,2008/2009,8178,0.0,Michal Papadopulos,True,Energie Cottbus
107,2008/2009,8178,1100000.0,Paul Freier,False,VfL Bochum
108,2008/2009,8178,1000000.0,Dmitri Bulykin,False,RSC Anderlecht
109,2008/2009,8178,800000.0,Theofanis Gekas,False,FC Portsmouth
110,2008/2009,8178,750000.0,Jan-Ingwer Callsen-Bracker,False,Bor. M'gladbach
111,2008/2009,8178,300000.0,Michal Papadopulos,False,Mlada Boleslav
112,2008/2009,8178,50000.0,Jens Hegeler,False,FC Augsburg
113,2008/2009,8178,0.0,Stefan Reinartz,False,1.FC Nürnberg
114,2008/2009,8178,0.0,Marcel Risse,False,1.FC Nürnberg
115,2008/2009,8178,0.0,Bastian Oczipka,False,Hansa Rostock
116,2008/2009,8178,0.0,Sergej Barbarez,False,Karriereende
117,2008/2009,8178,0.0,Carsten Ramelow,False,Leverkusen II
118,2008/2009,8178,0.0,Michal Kadlec,False,Sparta Prag
119,2008/2009,10269,5000000.0,Khalid Boulahrouz,True,FC Chelsea
120,2008/2009,10269,3200000.0,Timo Gebhart,True,1860 München
121,2008/2009,10269,800000.0,Jan Simak,True,Carl Zeiss Jena
122,2008/2009,10269,500000.0,Martin Lanig,True,Greuther Fürth
123,2008/2009,10269,100000.0,Georg Niedermeier,True,B. München II
124,2008/2009,10269,0.0,Jens Lehmann,True,FC Arsenal
125,2008/2009,10269,0.0,Julian Schieber,True,Stuttgart II
126,2008/2009,10269,0.0,Christian Träsch,True,Stuttgart II
127,2008/2009,10269,0.0,Sebastian Rudy,True,Stuttgart II
128,2008/2009,10269,0.0,Manuel Fischer,True,Stuttgart II
129,2008/2009,10269,0.0,Christian Gentner,True,VfL Wolfsburg
130,2008/2009,10269,0.0,Georges Mandjeck,True,1.FC K'lautern
131,2008/2009,10269,0.0,Danijel Ljuboja,True,VfL Wolfsburg
132,2008/2009,10269,0.0,David Pisot,True,SC Paderborn
133,2008/2009,10269,4500000.0,Fernando Meira,False,Galatasaray
134,2008/2009,10269,3200000.0,Andreas Beck,False,TSG Hoffenheim
135,2008/2009,10269,2500000.0,Christian Gentner,False,VfL Wolfsburg
136,2008/2009,10269,900000.0,Antônio da Silva,False,Karlsruher SC
137,2008/2009,10269,800000.0,Alexander Farnerud,False,Bröndby IF
138,2008/2009,10269,500000.0,Raphael Schäfer,False,1.FC Nürnberg
139,2008/2009,10269,500000.0,Pável Pardo,False,CF América
140,2008/2009,10269,150000.0,Julian Schuster,False,SC Freiburg
141,2008/2009,10269,50000.0,Manuel Fischer,False,TuS Koblenz
142,2008/2009,10269,0.0,Peter Perchtold,False,1.FC Nürnberg
143,2008/2009,10269,0.0,Marco Pischorn,False,Stuttgart II
144,2008/2009,10269,0.0,David Pisot,False,Stuttgart II
145,2008/2009,10269,0.0,Silvio Meißner,False,Karriereende
146,2008/2009,10269,0.0,Sergiu Radu,False,VfL Wolfsburg
147,2008/2009,9904,2500000.0,Leon Andreasen,True,FC Fulham
148,2008/2009,9904,2000000.0,Jan Schlaudraff,True,FC Bayern
149,2008/2009,9904,1400000.0,Mario Eggimann,True,Karlsruher SC
150,2008/2009,9904,500000.0,Jacek Krzynowek,True,VfL Wolfsburg
151,2008/2009,9904,0.0,Florian Fromlowitz,True,1.FC K'lautern
152,2008/2009,9904,0.0,Leon Balogun,True,Türkiyemspor
153,2008/2009,9904,0.0,Mikael Forssell,True,Birmingham City
154,2008/2009,9904,0.0,Tim Hofmann,True,Hannover 96 II
155,2008/2009,9904,0.0,Bastian Schulz,True,Hannover 96 II
156,2008/2009,9904,0.0,Konstantin Rausch,True,Hannover 96 U19
157,2008/2009,9904,0.0,Gunnar Heidar Thorvaldsson,True,Vålerenga
158,2008/2009,9904,0.0,Sören Halfar,True,SC Paderborn
159,2008/2009,9904,3000000.0,Szabolcs Huszti,False,Zenit S-Pb
160,2008/2009,9904,135000.0,Gunnar Heidar Thorvaldsson,False,Esbjerg fB
161,2008/2009,9904,0.0,Vahid Hashemian,False,VfL Bochum
162,2008/2009,9904,0.0,Sören Halfar,False,SC Paderborn
163,2008/2009,9904,0.0,Benjamin Lauth,False,1860 München
164,2008/2009,9904,0.0,Frank Juric,False,Perth Glory
165,2008/2009,9904,0.0,Dariusz Zuraw,False,Arka Gdynia
166,2008/2009,9904,0.0,Thomas Brdaric,False,Karriereende
167,2008/2009,9904,0.0,Richard Golz,False,Karriereende
168,2008/2009,8721,14000000.0,Andrea Barzagli,True,US Palermo
169,2008/2009,8721,7000000.0,Cristian Zaccardo,True,US Palermo
170,2008/2009,8721,4000000.0,Zvjezdan Misimovic,True,1.FC Nürnberg
171,2008/2009,8721,2500000.0,Caiuby,True,Guaratinguetá
172,2008/2009,8721,2500000.0,Christian Gentner,True,VfB Stuttgart
173,2008/2009,8721,2000000.0,Yoshito Okubo,True,Vissel Kobe
174,2008/2009,8721,850000.0,Peter Pekarik,True,MSK Zilina
175,2008/2009,8721,150000.0,Mahir Saglik,True,Wuppertaler SV
176,2008/2009,8721,100000.0,Alexander Esswein,True,K'lautern U19
177,2008/2009,8721,0.0,Daniel Adlung,True,Greuther Fürth
178,2008/2009,8721,0.0,Rodrigo Alvim,True,Belenenses
179,2008/2009,8721,0.0,Marwin Hitz,True,St. Gallen U21
180,2008/2009,8721,0.0,Bernd Korzynietz,True,Arm. Bielefeld
181,2008/2009,8721,0.0,Vlad Munteanu,True,AJ Auxerre
182,2008/2009,8721,0.0,Mame Niang,True,Viking FK
183,2008/2009,8721,0.0,Patrick Platins,True,FC Augsburg
184,2008/2009,8721,0.0,Uwe Möhrle,True,FC Augsburg
185,2008/2009,8721,0.0,Isaac Boakye,True,1.FSV Mainz 05
186,2008/2009,8721,0.0,Sergiu Radu,True,VfB Stuttgart
187,2008/2009,8721,1500000.0,Yoshito Okubo,False,Vissel Kobe
188,2008/2009,8721,1000000.0,Marcelinho Paraíba,False,Flamengo
189,2008/2009,8721,500000.0,Jacek Krzynowek,False,Hannover 96
190,2008/2009,8721,450000.0,Isaac Boakye,False,1.FC Nürnberg
191,2008/2009,8721,400000.0,Vlad Munteanu,False,Arm. Bielefeld
192,2008/2009,8721,250000.0,Sergiu Radu,False,1.FC Köln
193,2008/2009,8721,230000.0,Jonathan Santana,False,San Lorenzo
194,2008/2009,8721,200000.0,Mahir Saglik,False,Karlsruher SC
195,2008/2009,8721,0.0,Emre Öztürk,False,SV Sandhausen
196,2008/2009,8721,0.0,Peter Van der Heyden,False,1.FSV Mainz 05
197,2008/2009,8721,0.0,Uwe Möhrle,False,FC Augsburg
198,2008/2009,8721,0.0,Facundo Quiroga,False,River Plate
199,2008/2009,8721,0.0,Daniel Baier,False,FC Augsburg
200,2008/2009,8721,0.0,Alexander Laas,False,Arm. Bielefeld
201,2008/2009,8721,0.0,Mame Niang,False,Viking FK
202,2008/2009,8721,0.0,Mame Niang,False,Viking FK
203,2008/2009,8721,0.0,Cédric Makiadi,False,MSV Duisburg
204,2008/2009,8721,0.0,Pablo Thiam,False,Karriereende
205,2008/2009,8721,0.0,Simon Jentzsch,False,Vereinslos
206,2008/2009,8721,0.0,Christian Gentner,False,VfB Stuttgart
207,2008/2009,8721,0.0,Danijel Ljuboja,False,VfB Stuttgart
208,2008/2009,8721,0.0,Bernd Korzynietz,False,Arm. Bielefeld
209,2008/2009,8697,2500000.0,Sebastian Prödl,True,Sturm Graz
210,2008/2009,8697,2000000.0,Claudio Pizarro,True,FC Chelsea
211,2008/2009,8697,900000.0,Said Husejinovic,True,Sloboda Tuzla
212,2008/2009,8697,250000.0,Alexandros Tziolis,True,Panathinaikos
213,2008/2009,8697,150000.0,Márkó Futács,True,AS Nancy B
214,2008/2009,8697,0.0,Niklas Andersen,True,RW Essen
215,2008/2009,8697,0.0,José-Alex Ikeng,True,Stuttgart II
216,2008/2009,8697,0.0,Sebastian Mielitz,True,W. Bremen U19
217,2008/2009,8697,0.0,Carlos Alberto,True,Botafogo
218,2008/2009,8697,0.0,John Jairo Mosquera,True,Alem. Aachen
219,2008/2009,8697,2500000.0,Patrick Owomoyela,False,Bor. Dortmund
220,2008/2009,8697,900000.0,Boubacar Sanogo,False,TSG Hoffenheim
221,2008/2009,8697,0.0,Ivan Klasnic,False,FC Nantes
222,2008/2009,8697,0.0,Pierre Womé,False,1.FC Köln
223,2008/2009,8697,0.0,Tim Borowski,False,FC Bayern
224,2008/2009,8697,0.0,Kevin Schindler,False,Hansa Rostock
225,2008/2009,8697,0.0,John Jairo Mosquera,False,SönderjyskE
226,2008/2009,8697,0.0,Carlos Alberto,False,Vasco da Gama
227,2008/2009,8697,0.0,Said Husejinovic,False,1.FC K'lautern
228,2008/2009,8177,2200000.0,Amine Chermiti,True,ES Sahel
229,2008/2009,8177,1900000.0,Kaká,True,Acad. Coimbra
230,2008/2009,8177,1000000.0,Valeri Domovchiyski,True,Levski Sofia
231,2008/2009,8177,800000.0,Cícero,True,Tombense
232,2008/2009,8177,300000.0,Maximilian Nicu,True,Wehen Wiesbaden
233,2008/2009,8177,200000.0,Rodnei,True,GO Audax
234,2008/2009,8177,0.0,Marc Stein,True,Hansa Rostock
235,2008/2009,8177,0.0,Marko Babic,True,Betis Sevilla
236,2008/2009,8177,0.0,Andriy Voronin,True,FC Liverpool
237,2008/2009,8177,0.0,Leandro Cufré,True,AS Monaco
238,2008/2009,8177,0.0,Lennart Hartmann,True,Hertha BSC U17
239,2008/2009,8177,0.0,Shervin Radjabali-Fardi,True,Hertha BSC U17
240,2008/2009,8177,0.0,Florian Riedel,True,Hertha BSC U19
241,2008/2009,8177,0.0,Sascha Bigalke,True,Hertha BSC II
242,2008/2009,8177,0.0,Sascha Burchert,True,Hertha BSC U19
243,2008/2009,8177,0.0,Srdjan Lakic,True,Heracles Almelo
244,2008/2009,8177,0.0,Dennis Cagara,True,Nordsjaelland
245,2008/2009,8177,1400000.0,Solomon Okoronkwo,False,Saturn
246,2008/2009,8177,800000.0,André Lima,False,FC São Paulo
247,2008/2009,8177,400000.0,Srdjan Lakic,False,1.FC K'lautern
248,2008/2009,8177,300000.0,Bilal Cubukcu,False,Genclerbirligi
249,2008/2009,8177,0.0,Amadeus Wallschläger,False,Carl Zeiss Jena
250,2008/2009,8177,0.0,Dennis Cagara,False,Nordsjaelland
251,2008/2009,8177,0.0,Chinedu Ede,False,MSV Duisburg
252,2008/2009,8177,0.0,Pascal Bieler,False,1.FC Nürnberg
253,2008/2009,8177,0.0,Mineiro,False,Vereinslos
254,2008/2009,8177,0.0,Rudi Skacel,False,FC Southampton
255,2008/2009,8177,0.0,Valeri Domovchiyski,False,Levski Sofia
256,2008/2009,8177,0.0,Tobias Grahn,False,Gimnàstic
257,2008/2009,8226,4500000.0,Wellington,True,Internacional
258,2008/2009,8226,3200000.0,Andreas Beck,True,VfB Stuttgart
259,2008/2009,8226,1000000.0,Luiz Gustavo,True,Corinthians
260,2008/2009,8226,1000000.0,Ramazan Özcan,True,RB Salzburg
261,2008/2009,8226,1000000.0,Isaac Vorsah,True,Asante Kotoko
262,2008/2009,8226,900000.0,Boubacar Sanogo,True,Werder Bremen
263,2008/2009,8226,350000.0,Fabrício,True,Flamengo
264,2008/2009,8226,0.0,Timo Hildebrand,True,FC Valencia
265,2008/2009,8226,0.0,Kai Herdling,True,Waldh. Mannheim
266,2008/2009,8226,0.0,Jonas Strifler,True,Hoffenheim U19
267,2008/2009,8226,50000.0,Dragan Paljic,False,1.FC K'lautern
268,2008/2009,8226,0.0,Denis Bindnagel,False,SV Sandhausen
269,2008/2009,8226,0.0,Radek Spilacek,False,FSV Frankfurt
270,2008/2009,8226,0.0,Thorsten Kirschbaum,False,FC Vaduz
271,2008/2009,8226,0.0,Francisco Copado,False,Unterhaching
272,2008/2009,8226,0.0,Jochen Seitz,False,Alem. Aachen
273,2008/2009,8226,50000.0,Zsolt Löw,False,1.FSV Mainz 05
274,2008/2009,8226,25000.0,Kai Hesse,False,1.FC K'lautern
275,2008/2009,8226,0.0,Steffen Haas,False,K. Offenbach
276,2008/2009,8226,0.0,Michael Rundio,False,pausiert
277,2008/2009,8226,0.0,Tomislav Maric,False,Karriereende
278,2008/2009,8226,0.0,Matthias Keller,False,Hoffenheim II
279,2008/2009,8226,0.0,Ramazan Özcan,False,RB Salzburg
280,2008/2009,8226,0.0,Isaac Vorsah,False,Asante Kotoko
281,2008/2009,8226,0.0,Fabrício,False,Flamengo
282,2008/2009,8226,0.0,Luiz Gustavo,False,Corinthians
283,2008/2009,8295,900000.0,Antônio da Silva,True,VfB Stuttgart
284,2008/2009,8295,300000.0,Marco Engelhardt,True,1.FC Nürnberg
285,2008/2009,8295,200000.0,Stefano Celozzi,True,B. München II
286,2008/2009,8295,200000.0,Mahir Saglik,True,VfL Wolfsburg
287,2008/2009,8295,150000.0,Giovanni Federico,True,Bor. Dortmund
288,2008/2009,8295,150000.0,Dino Drpic,True,Dinamo Zagreb
289,2008/2009,8295,0.0,Tim Sebastian,True,Hansa Rostock
290,2008/2009,8295,1400000.0,Mario Eggimann,False,Hannover 96
291,2008/2009,8295,1250000.0,Tamás Hajnal,False,Bor. Dortmund
292,2008/2009,8295,250000.0,Christopher Reinhard,False,FC Ingolstadt
293,2008/2009,8295,0.0,Florian Dick,False,1.FC K'lautern
294,2008/2009,9911,1200000.0,Christian Fuchs,True,SV Mattersburg
295,2008/2009,9911,1100000.0,Paul Freier,True,Bay. Leverkusen
296,2008/2009,9911,1100000.0,Daniel Fernandes,True,PAOK Saloniki
297,2008/2009,9911,1000000.0,Mimoun Azaouagh,True,FC Schalke 04
298,2008/2009,9911,350000.0,Diego Klimowicz,True,Bor. Dortmund
299,2008/2009,9911,0.0,Sinan Kaloglu,True,Bursaspor
300,2008/2009,9911,0.0,Andreas Lengsfeld,True,Jahn Regensburg
301,2008/2009,9911,0.0,Vahid Hashemian,True,Hannover 96
302,2008/2009,9911,0.0,Thomas Rathgeber,True,Unterhaching
303,2008/2009,9911,0.0,Marc Sand,True,Austria Wien
304,2008/2009,9911,0.0,Tommy Bechmann,False,SC Freiburg
305,2008/2009,9911,0.0,Marc Sand,False,Austria Kärnten
306,2008/2009,9911,0.0,Tomasz Zdebel,False,Bay. Leverkusen
307,2008/2009,9911,0.0,Pavel Drsek,False,Panionios
308,2008/2009,9911,0.0,Thomas Rathgeber,False,Unterhaching
309,2008/2009,9911,0.0,Benjamin Auer,False,Alem. Aachen
310,2008/2009,9911,0.0,Martin Meichelbeck,False,Greuther Fürth
311,2008/2009,9911,0.0,Danny Fuchs,False,1.FC K'lautern
312,2008/2009,9911,8000.0,Marc Sand,False,Austria Wien
313,2008/2009,9911,0.0,Oleksiy Belik,False,Shakhtar D.
314,2008/2009,9911,0.0,Mimoun Azaouagh,False,FC Schalke 04
315,2008/2009,9911,0.0,Jan Lastuvka,False,Shakhtar D.
316,2008/2009,8398,700000.0,Emil Jula,True,Otelul Galati
317,2008/2009,8398,650000.0,Dimitar Rangelov,True,R. Straßburg
318,2008/2009,8398,350000.0,Adi Rocha,True,Austria Kärnten
319,2008/2009,8398,300000.0,Savo Pavicevic,True,Vojvodina
320,2008/2009,8398,300000.0,Nils Petersen,True,Carl Zeiss Jena
321,2008/2009,8398,250000.0,Jan Rajnoch,True,Mlada Boleslav
322,2008/2009,8398,0.0,Cagdas Atan,True,Trabzonspor
323,2008/2009,8398,0.0,Ivica Iliev,True,PAOK Saloniki
324,2008/2009,8398,0.0,Philipp Pentke,True,FC Augsburg
325,2008/2009,8398,0.0,Marco Kurth,True,Erzgebirge Aue
326,2008/2009,8398,50000.0,Danny Galm,True,E. Frankfurt II
327,2008/2009,8398,0.0,Marc-Philipp Zimmermann,True,E. Cottbus U19
328,2008/2009,8398,0.0,Peter Hackenberg,True,E. Cottbus II
329,2008/2009,8398,0.0,Alexander Bittroff,True,E. Cottbus II
330,2008/2009,8398,0.0,Ovidiu Burca,True,BJ Guoan
331,2008/2009,8398,0.0,Tomasz Bandrowski,True,Lech Posen
332,2008/2009,8398,350000.0,Kristijan Ipsa,False,FC Midtjylland
333,2008/2009,8398,200000.0,Tomasz Bandrowski,False,Lech Posen
334,2008/2009,8398,50000.0,Martin Männel,False,Erzgebirge Aue
335,2008/2009,8398,50000.0,Arne Feick,False,Erzgebirge Aue
336,2008/2009,8398,0.0,Christian Bassila,False,EA Guingamp
337,2008/2009,8398,0.0,Silvio Bankert,False,1.FC Magdeburg
338,2008/2009,8398,0.0,Toni Wachsmuth,False,SC Paderborn
339,2008/2009,8398,0.0,Sebastian Schuppan,False,SC Paderborn
340,2008/2009,8398,0.0,Danny Galm,False,Stuttg. Kickers
341,2008/2009,8398,50000.0,Igor Mitreski,False,Germ. Beerschot
342,2008/2009,8398,20000.0,Przemyslaw Trytko,False,Arka Gdynia
343,2008/2009,8398,0.0,Stathis Aloneftis,False,Omonia Nikosia
344,2008/2009,8398,0.0,Ovidiu Burca,False,BJ Guoan
345,2008/2009,8398,0.0,Dimitar Rangelov,False,R. Straßburg
346,2008/2009,8398,0.0,Michal Papadopulos,False,Bay. Leverkusen
347,2008/2009,9790,9000000.0,Thiago Neves,True,Fluminense
348,2008/2009,9790,8000000.0,Marcell Jansen,True,FC Bayern
349,2008/2009,9790,7300000.0,Mladen Petric,True,Bor. Dortmund
350,2008/2009,9790,6200000.0,Alex Silva,True,Iraty SC
351,2008/2009,9790,1850000.0,Mickaël Tavares,True,Slavia Prag
352,2008/2009,9790,1300000.0,Dennis Aogo,True,SC Freiburg
353,2008/2009,9790,300000.0,Tomás Rincón,True,Táchira
354,2008/2009,9790,300000.0,Michael Gravgaard,True,FC Nantes
355,2008/2009,9790,200000.0,Albert Streit,True,FC Schalke 04
356,2008/2009,9790,0.0,Jonathan Pitroipa,True,SC Freiburg
357,2008/2009,9790,0.0,Marcel Ndjeng,True,Bor. M'gladbach
358,2008/2009,9790,0.0,Miroslav Stepanek,True,Hamburg U19
359,2008/2009,9790,0.0,Khalid Sinouh,True,Vereinslos
360,2008/2009,9790,0.0,Tunay Torun,True,Hamburger SV II
361,2008/2009,9790,0.0,Rouwen Hennings,True,VfL Osnabrück
362,2008/2009,9790,18000000.0,Nigel de Jong,False,Manchester City
363,2008/2009,9790,15000000.0,Rafael van der Vaart,False,Real Madrid
364,2008/2009,9790,8500000.0,Vincent Kompany,False,Manchester City
365,2008/2009,9790,2800000.0,Mohamed Zidan,False,Bor. Dortmund
366,2008/2009,9790,900000.0,Vadis Odjidja-Ofoe,False,FC Brügge
367,2008/2009,9790,0.0,Juan Pablo Sorín,False,EC Cruzeiro
368,2008/2009,9790,0.0,Mario Fillinger,False,Hansa Rostock
369,2008/2009,9790,0.0,Miso Brecko,False,1.FC Köln
370,2008/2009,9790,0.0,Änis Ben-Hatira,False,MSV Duisburg
371,2008/2009,9790,0.0,Miroslav Stepanek,False,SV Kapfenberg
372,2008/2009,9790,0.0,Thiago Neves,False,Fluminense
373,2008/2009,9790,0.0,Sidney Sam,False,1.FC K'lautern
374,2008/2009,9790,0.0,Rouwen Hennings,False,FC St. Pauli
375,2008/2009,9790,0.0,Anton Putilo,False,Dinamo Minsk
376,2008/2009,9912,2000000.0,Christopher Katongo,True,Bröndby IF
377,2008/2009,9912,400000.0,Michael Lamey,True,MSV Duisburg
378,2008/2009,9912,400000.0,Berat Sadik,True,FC Lahti
379,2008/2009,9912,400000.0,Vlad Munteanu,True,VfL Wolfsburg
380,2008/2009,9912,0.0,Nico Herzig,True,Alem. Aachen
381,2008/2009,9912,0.0,Alexander Laas,True,VfL Wolfsburg
382,2008/2009,9912,0.0,Stefan Aigner,True,A. Bielefeld II
383,2008/2009,9912,0.0,Kevin Kerr,True,A. Bielefeld II
384,2008/2009,9912,0.0,Alexander Bade,True,Vereinslos
385,2008/2009,9912,0.0,Maik Rodenberg,True,A. Bielefeld II
386,2008/2009,9912,0.0,Zlatko Janjic,True,A. Bielefeld II
387,2008/2009,9912,0.0,Tim Danneberg,True,E. Braunschweig
388,2008/2009,9912,0.0,Bernd Korzynietz,True,VfL Wolfsburg
389,2008/2009,9912,0.0,Dennis Eilhoff,True,TuS Koblenz
390,2008/2009,9912,1600000.0,Christian Eigler,False,1.FC Nürnberg
391,2008/2009,9912,75000.0,Tim Danneberg,False,E. Braunschweig
392,2008/2009,9912,75000.0,Siyabonga Nkosi,False,Maccabi Netanya
393,2008/2009,9912,75000.0,Umut Kocin,False,Kayserispor
