,match_id,season,date,home_id,away_id,home_goals,away_goals
496,674528,2009/2010,2010-04-03,9789,8697,2,1
497,674529,2009/2010,2010-04-03,10269,9788,2,1
498,674530,2009/2010,2010-04-03,10189,9823,1,2
499,674531,2009/2010,2010-04-04,8721,8226,4,0
500,674532,2009/2010,2010-04-03,8358,9911,1,1
501,674533,2009/2010,2010-04-03,9810,8178,3,2
502,674534,2009/2010,2010-04-03,8722,8177,0,3
503,674535,2009/2010,2010-04-03,8165,9905,2,0
504,674281,2009/2010,2009-08-22,9789,10269,1,1
505,674282,2009/2010,2009-08-23,8697,9788,3,0
506,674283,2009/2010,2009-08-23,8721,9790,2,4
507,674284,2009/2010,2009-08-22,8358,8178,0,5
508,674285,2009/2010,2009-08-22,8722,9810,0,0
509,674286,2009/2010,2009-08-22,8165,9904,0,2
510,674287,2009/2010,2009-08-23,9911,8177,1,0
511,674288,2009/2010,2009-08-22,9905,9823,2,1
512,674289,2009/2010,2009-08-21,8226,10189,0,0
513,674536,2009/2010,2010-04-10,8178,9823,1,1
514,674537,2009/2010,2010-04-10,8697,8358,4,0
515,674538,2009/2010,2010-04-10,8177,10269,0,1
516,674539,2009/2010,2010-04-11,8165,8721,0,2
517,674540,2009/2010,2010-04-11,9911,9790,1,2
518,674541,2009/2010,2010-04-10,9904,10189,4,2
519,674542,2009/2010,2010-04-10,9905,9789,1,0
520,674543,2009/2010,2010-04-09,9788,9810,2,0
521,674544,2009/2010,2010-04-10,8226,8722,0,2
522,674545,2009/2010,2010-04-17,9823,9904,7,0
523,674546,2009/2010,2010-04-17,9790,9905,0,1
524,674547,2009/2010,2010-04-18,9789,8226,1,1
525,674548,2009/2010,2010-04-17,10269,8178,2,1
526,674549,2009/2010,2010-04-17,10189,9788,3,1
527,674550,2009/2010,2010-04-17,8721,8697,2,4
528,674551,2009/2010,2010-04-17,8358,8165,2,1
529,674552,2009/2010,2010-04-18,9810,8177,2,2
530,674553,2009/2010,2010-04-16,8722,9911,2,0
531,674554,2009/2010,2010-04-24,8178,9904,3,0
532,674555,2009/2010,2010-04-24,8697,8722,1,0
533,674556,2009/2010,2010-04-24,8177,10189,0,1
534,674557,2009/2010,2010-04-25,8358,8721,1,0
535,674558,2009/2010,2010-04-24,8165,9789,2,3
536,674559,2009/2010,2010-04-23,9911,10269,0,2
537,674560,2009/2010,2010-04-24,9905,9810,3,3
538,674561,2009/2010,2010-04-24,9788,9823,1,1
539,674562,2009/2010,2010-04-25,8226,9790,5,1
540,674563,2009/2010,2010-05-01,9823,9911,3,1
541,674564,2009/2010,2010-05-01,8178,8177,1,1
542,674565,2009/2010,2010-05-01,9790,8165,4,0
543,674566,2009/2010,2010-05-01,9789,8721,1,1
544,674567,2009/2010,2010-05-01,10269,9905,2,2
545,674568,2009/2010,2010-05-01,10189,8697,0,2
546,674569,2009/2010,2010-05-01,9810,8226,1,2
547,674570,2009/2010,2010-05-01,8722,8358,2,2
548,674571,2009/2010,2010-05-01,9904,9788,6,1
549,674572,2009/2010,2010-05-08,8697,9790,1,1
550,674573,2009/2010,2010-05-08,8177,9823,1,3
551,674574,2009/2010,2010-05-08,8721,9810,3,1
552,674575,2009/2010,2010-05-08,8358,9789,3,1
553,674580,2009/2010,2010-05-08,8165,8722,1,0
554,674581,2009/2010,2010-05-08,9911,9904,0,3
555,674582,2009/2010,2010-05-08,9905,10189,0,0
556,674583,2009/2010,2010-05-08,9788,8178,1,1
557,674584,2009/2010,2010-05-08,8226,10269,1,1
558,674290,2009/2010,2009-08-29,9823,8721,3,0
559,674291,2009/2010,2009-08-29,8178,9911,2,1
560,674292,2009/2010,2009-08-30,9790,8722,3,1
561,674293,2009/2010,2009-08-29,10269,8165,0,0
562,674294,2009/2010,2009-08-30,8177,8697,2,3
563,674295,2009/2010,2009-08-29,10189,8358,0,1
564,674296,2009/2010,2009-08-29,9810,9789,1,1
565,674297,2009/2010,2009-08-29,9904,8226,0,1
566,674298,2009/2010,2009-08-28,9788,9905,2,0
567,674299,2009/2010,2009-09-12,9790,10269,3,1
568,674300,2009/2010,2009-09-12,9789,9823,1,5
569,674301,2009/2010,2009-09-13,8697,9904,0,0
570,674302,2009/2010,2009-09-12,8721,8178,2,3
571,674303,2009/2010,2009-09-12,8358,9810,0,2
572,674304,2009/2010,2009-09-13,8722,10189,1,2
573,674305,2009/2010,2009-09-12,8165,9788,1,0
574,674306,2009/2010,2009-09-12,9905,8177,2,1
575,674307,2009/2010,2009-09-12,8226,9911,3,0
576,674308,2009/2010,2009-09-19,9823,8165,2,1
577,674309,2009/2010,2009-09-20,8178,8697,0,0
578,674310,2009/2010,2009-09-19,10269,8722,0,2
579,674311,2009/2010,2009-09-20,8177,8358,0,4
580,674312,2009/2010,2009-09-18,10189,8721,1,2
581,674313,2009/2010,2009-09-20,9810,9790,1,1
582,674314,2009/2010,2009-09-19,9911,9905,2,3
583,674315,2009/2010,2009-09-19,9904,9789,1,1
584,674316,2009/2010,2009-09-19,9788,8226,2,4
585,674317,2009/2010,2009-09-26,9790,9823,1,0
586,674318,2009/2010,2009-09-26,9789,10189,0,1
587,674319,2009/2010,2009-09-26,8697,9905,3,0
588,674320,2009/2010,2009-09-26,8721,9904,4,2
589,674321,2009/2010,2009-09-27,8358,9788,3,0
590,674322,2009/2010,2009-09-26,9810,10269,0,3
591,674323,2009/2010,2009-09-26,8722,8178,0,1
592,674327,2009/2010,2009-09-25,8165,9911,0,1
593,674328,2009/2010,2009-09-27,8226,8177,5,1
594,674329,2009/2010,2009-10-03,9823,8722,0,0
595,674330,2009/2010,2009-10-03,8178,8165,4,0
596,674331,2009/2010,2009-10-04,10269,8697,0,2
597,674332,2009/2010,2009-10-04,8177,9790,1,3
598,674333,2009/2010,2009-10-02,10189,9810,2,0
599,674334,2009/2010,2009-10-03,9911,8721,1,1
600,674335,2009/2010,2009-10-03,9904,8358,5,2
601,674336,2009/2010,2009-10-03,9905,8226,2,1
602,674337,2009/2010,2009-10-03,9788,9789,0,1
603,674338,2009/2010,2009-10-17,9790,8178,0,0
604,674339,2009/2010,2009-10-18,9789,9911,2,0
605,674340,2009/2010,2009-10-17,10269,10189,1,2
606,674341,2009/2010,2009-10-17,8697,8226,2,0
607,674342,2009/2010,2009-10-18,8721,9788,2,1
608,674343,2009/2010,2009-10-17,8358,9823,1,2
609,674344,2009/2010,2009-10-17,9810,9904,2,1
610,674345,2009/2010,2009-10-17,8722,9905,1,0
611,674346,2009/2010,2009-10-17,8165,8177,3,0
612,856874,2010/2011,2010-08-20,9823,8721,2,1
613,856875,2010/2011,2010-08-21,8226,8697,4,1
614,856876,2010/2011,2010-08-21,9788,8165,1,1
615,856877,2010/2011,2010-08-21,8722,8350,1,3
616,856878,2010/2011,2010-08-21,8358,8152,1,3
617,856879,2010/2011,2010-08-21,9904,9810,2,1
618,856880,2010/2011,2010-08-21,9790,10189,2,1
619,856881,2010/2011,2010-08-22,9905,10269,2,0
620,856882,2010/2011,2010-08-22,9789,8178,0,2
621,856955,2010/2011,2010-10-29,9823,8358,4,2
622,856956,2010/2011,2010-10-30,10189,8178,0,1
623,856957,2010/2011,2010-10-30,8697,8165,2,3
624,856958,2010/2011,2010-10-30,8721,10269,2,0
625,856959,2010/2011,2010-10-31,9905,9789,0,2
626,856960,2010/2011,2010-10-31,8226,9904,4,0
627,856961,2010/2011,2010-10-30,8722,9790,3,2
628,856962,2010/2011,2010-10-30,8350,9788,3,0
629,856963,2010/2011,2010-10-30,8152,9810,1,3
630,856965,2010/2011,2010-11-05,10189,8152,3,0
631,856966,2010/2011,2010-11-07,8178,8350,3,1
632,856968,2010/2011,2010-11-07,10269,8697,6,0
633,856969,2010/2011,2010-11-06,9790,8226,2,1
634,856971,2010/2011,2010-11-06,9810,8721,3,1
635,856972,2010/2011,2010-11-06,9788,9823,3,3
636,856974,2010/2011,2010-11-06,8358,9905,1,0
637,856975,2010/2011,2010-11-07,9904,9789,0,4
638,856976,2010/2011,2010-11-06,8165,8722,3,1
639,856980,2010/2011,2010-11-14,9823,8165,3,0
640,856981,2010/2011,2010-11-13,8697,9810,0,0
641,856983,2010/2011,2010-11-12,9789,9790,2,0
642,856985,2010/2011,2010-11-13,8721,10189,2,2
643,856986,2010/2011,2010-11-13,9905,9904,0,1
644,856987,2010/2011,2010-11-14,8226,8358,0,1
645,856988,2010/2011,2010-11-13,8722,9788,0,4
646,856989,2010/2011,2010-11-13,8350,10269,3,3
647,856990,2010/2011,2010-11-13,8152,8178,0,1
648,856991,2010/2011,2010-11-20,10189,8697,4,0
649,856992,2010/2011,2010-11-20,8178,9823,1,1
650,856993,2010/2011,2010-11-21,10269,8722,0,1
651,856995,2010/2011,2010-11-20,9810,8226,0,4
652,856997,2010/2011,2010-11-20,9788,9905,2,3
653,856999,2010/2011,2010-11-20,8358,9789,1,2
654,857002,2010/2011,2010-11-20,9904,9790,3,2
655,857005,2010/2011,2010-11-20,8165,8350,1,3
656,857007,2010/2011,2010-11-21,8152,8721,1,1
657,857012,2010/2011,2010-11-27,9823,9810,4,1
658,857015,2010/2011,2010-11-28,8697,8152,3,0
659,857017,2010/2011,2010-11-27,9789,9788,4,1
660,857019,2010/2011,2010-11-27,9790,10269,4,2
661,857021,2010/2011,2010-11-26,9905,8165,3,0
662,857022,2010/2011,2010-11-27,8226,8178,2,2
663,857024,2010/2011,2010-11-28,8722,8721,1,1
664,857026,2010/2011,2010-11-27,9904,8358,3,0
665,857027,2010/2011,2010-11-27,8350,10189,5,0
666,857032,2010/2011,2010-12-04,10189,9823,2,0
667,857033,2010/2011,2010-12-05,8178,8722,3,2
668,857035,2010/2011,2010-12-04,10269,8226,1,1
669,857036,2010/2011,2010-12-04,8721,8697,0,0
670,857038,2010/2011,2010-12-04,9810,9905,2,1
671,857040,2010/2011,2010-12-04,9788,9904,1,2
672,857042,2010/2011,2010-12-04,8358,9790,1,0
673,857043,2010/2011,2010-12-05,8165,9789,0,2
674,857044,2010/2011,2010-12-03,8152,8350,1,0
675,857045,2010/2011,2010-12-11,9823,8152,3,0
676,857046,2010/2011,2010-12-11,9789,8697,2,0
677,857048,2010/2011,2010-12-11,9790,8178,2,4
678,857050,2010/2011,2010-12-12,9905,10189,0,1
679,857052,2010/2011,2010-12-11,8226,8165,1,1
680,857055,2010/2011,2010-12-11,8722,9810,1,0
681,857058,2010/2011,2010-12-12,8358,9788,3,0
682,857060,2010/2011,2010-12-10,9904,10269,2,1
683,857063,2010/2011,2010-12-11,8350,8721,0,0
684,857072,2010/2011,2010-12-18,10189,8722,3,0
685,857073,2010/2011,2010-12-18,8697,8350,1,2
686,857075,2010/2011,2010-12-19,8178,8358,2,2
687,857078,2010/2011,2010-12-19,10269,9823,3,5
688,857085,2010/2011,2010-12-18,8721,8226,2,2
689,857091,2010/2011,2010-12-18,9810,9789,1,0
690,857093,2010/2011,2010-12-17,9788,9790,1,2
691,857096,2010/2011,2010-12-18,8165,9904,3,1
692,857098,2010/2011,2010-12-18,8152,9905,2,4
693,857100,2010/2011,2011-01-15,10189,9790,0,1
694,857101,2010/2011,2011-01-15,8697,8226,2,1
695,857102,2010/2011,2011-01-14,8178,9789,1,3
696,857106,2010/2011,2011-01-15,10269,9905,1,0
697,857108,2010/2011,2011-01-15,8721,9823,1,1
698,857111,2010/2011,2011-01-16,9810,9904,0,3
699,857114,2010/2011,2011-01-15,8165,9788,0,1
700,857116,2010/2011,2011-01-16,8350,8722,1,1
701,857119,2010/2011,2011-01-15,8152,8358,2,2
702,857135,2010/2011,2011-01-22,9823,8350,5,1
703,857137,2010/2011,2011-01-22,9789,10269,1,1
704,857138,2010/2011,2011-01-21,9790,9810,1,0
705,857139,2010/2011,2011-01-22,9905,8721,0,1
706,857140,2010/2011,2011-01-23,8226,8152,2,2
707,857141,2010/2011,2011-01-23,9788,8178,1,3
708,857143,2010/2011,2011-01-22,8722,8697,3,0
709,857145,2010/2011,2011-01-22,8358,8165,1,1
710,857147,2010/2011,2011-01-22,9904,10189,0,1
711,856883,2010/2011,2010-08-28,10189,9904,1,2
712,856884,2010/2011,2010-08-28,8697,8722,4,2
713,856885,2010/2011,2010-08-29,8178,9788,3,6
714,856886,2010/2011,2010-08-29,10269,9789,1,3
715,856887,2010/2011,2010-08-28,8721,9905,3,4
716,856888,2010/2011,2010-08-28,9810,9790,1,3
717,856889,2010/2011,2010-08-28,8165,8358,1,2
718,856890,2010/2011,2010-08-27,8350,9823,2,0
719,856891,2010/2011,2010-08-28,8152,8226,0,1
720,857150,2010/2011,2011-01-29,10189,8226,0,1
721,857152,2010/2011,2011-01-29,8697,9823,1,3
722,857155,2010/2011,2011-01-28,8178,9904,2,0
723,857159,2010/2011,2011-01-30,10269,8358,0,1
724,857162,2010/2011,2011-01-29,8721,9789,0,3
725,857164,2010/2011,2011-01-30,9810,9788,0,1
726,857166,2010/2011,2011-01-29,8165,9790,2,0
727,857170,2010/2011,2011-01-29,8350,9905,0,1
728,857171,2010/2011,2011-01-29,8152,8722,3,0
729,857172,2010/2011,2011-02-04,9789,10189,0,0
730,857174,2010/2011,2011-02-16,9790,8152,0,1
731,857175,2010/2011,2011-02-05,9905,8697,1,1
732,857178,2010/2011,2011-02-05,8226,8350,3,2
733,857179,2010/2011,2011-02-05,9788,10269,2,3
734,857180,2010/2011,2011-02-05,8722,9823,3,2
735,857182,2010/2011,2011-02-06,8358,9810,0,0
736,857186,2010/2011,2011-02-05,9904,8721,1,0
737,857189,2010/2011,2011-02-05,8165,8178,1,0
738,857194,2010/2011,2011-02-12,9823,8226,4,0
739,857196,2010/2011,2011-02-12,10189,8358,1,0
740,857198,2010/2011,2011-02-13,8697,9904,1,1
741,857199,2010/2011,2011-02-12,10269,8165,1,4
742,857201,2010/2011,2011-02-12,8721,9790,0,1
743,857202,2010/2011,2011-02-12,9810,8178,0,3
744,857204,2010/2011,2011-02-13,8722,9905,4,2
745,857206,2010/2011,2011-02-12,8350,9789,1,1
746,857207,2010/2011,2011-02-12,8152,9788,3,1
747,857208,2010/2011,2011-02-20,8178,10269,4,2
748,857209,2010/2011,2011-02-19,9789,8152,2,0
749,857211,2010/2011,2011-02-19,9790,8697,4,0
750,857212,2010/2011,2011-02-19,9905,9823,1,3
751,857214,2010/2011,2011-02-19,8226,8722,1,1
752,857216,2010/2011,2011-02-20,9788,10189,2,1
753,857218,2010/2011,2011-02-19,8358,8721,2,1
754,857219,2010/2011,2011-02-19,9904,8350,3,0
755,857220,2010/2011,2011-02-18,8165,9810,3,0
756,857224,2010/2011,2011-02-26,9823,9789,1,3
757,857226,2010/2011,2011-02-26,10189,8165,1,1
758,857228,2010/2011,2011-02-27,8697,8178,2,2
759,857231,2010/2011,2011-02-25,8721,9788,2,1
760,857233,2010/2011,2011-02-27,9810,10269,0,2
761,857236,2010/2011,2011-02-26,8226,9905,1,2
762,857238,2010/2011,2011-02-26,8722,8358,1,0
763,857240,2010/2011,2011-02-26,8350,9790,1,1
764,857241,2010/2011,2011-02-26,8152,9904,0,1
765,857243,2010/2011,2011-03-05,8178,8721,3,0
766,857245,2010/2011,2011-03-04,9789,8722,1,0
767,857246,2010/2011,2011-03-05,10269,10189,1,0
768,857247,2010/2011,2011-03-06,9790,9905,2,4
769,857248,2010/2011,2011-03-05,9810,8350,0,0
770,857252,2010/2011,2011-03-05,9788,8226,2,0
771,857254,2010/2011,2011-03-06,8358,8697,1,3
772,857256,2010/2011,2011-03-05,9904,9823,3,1
773,857258,2010/2011,2011-03-05,8165,8152,5,0
774,857262,2010/2011,2011-03-12,9823,9790,6,0
775,857263,2010/2011,2011-03-12,10189,9810,2,1
776,857265,2010/2011,2011-03-12,8697,9788,1,1
777,857266,2010/2011,2011-03-12,8721,8165,1,2
778,857269,2010/2011,2011-03-13,9905,8178,0,1
779,857272,2010/2011,2011-03-12,8226,9789,1,0
780,857273,2010/2011,2011-03-11,8722,9904,4,0
781,857275,2010/2011,2011-03-12,8350,8358,2,1
782,857276,2010/2011,2011-03-13,8152,10269,1,2
783,857280,2010/2011,2011-03-20,8178,10189,2,0
784,857281,2010/2011,2011-03-19,9789,9905,1,1
785,857282,2010/2011,2011-03-20,10269,8721,1,1
786,857283,2010/2011,2011-03-19,9790,8722,6,2
787,857284,2010/2011,2011-03-19,9810,8152,2,1
788,857285,2010/2011,2011-03-18,9788,8350,0,1
789,857286,2010/2011,2011-03-19,8358,9823,1,2
790,857287,2010/2011,2011-03-19,9904,8226,2,0
791,857290,2010/2011,2011-03-19,8165,8697,1,3
792,857295,2010/2011,2011-04-02,9823,9788,1,0
793,857296,2010/2011,2011-04-02,8697,10269,1,1
794,857297,2010/2011,2011-04-02,9789,9904,4,1
795,857298,2010/2011,2011-04-03,8721,9810,1,1
796,857301,2010/2011,2011-04-02,9905,8358,1,1
797,857303,2010/2011,2011-04-02,8226,9790,0,0
798,857304,2010/2011,2011-04-03,8722,8165,1,0
799,857305,2010/2011,2011-04-02,8350,8178,0,1
800,857306,2010/2011,2011-04-01,8152,10189,0,2
801,857307,2010/2011,2011-04-09,10189,8721,1,0
802,857308,2010/2011,2011-04-10,8178,8152,2,1
803,857344,2010/2011,2011-04-09,10269,8350,2,4
804,857345,2010/2011,2011-04-09,9790,9789,1,1
805,857347,2010/2011,2011-04-08,9810,8697,1,1
806,857348,2010/2011,2011-04-10,9788,8722,5,1
807,857349,2010/2011,2011-04-09,8358,8226,3,2
808,857350,2010/2011,2011-04-09,9904,9905,2,0
809,857351,2010/2011,2011-04-09,8165,9823,1,1
810,856892,2010/2011,2010-09-11,9823,8697,0,0
811,856893,2010/2011,2010-09-11,9789,8721,2,0
812,856894,2010/2011,2010-09-11,9790,8165,1,1
813,856895,2010/2011,2010-09-12,9905,8350,2,1
814,856896,2010/2011,2010-09-10,8226,10189,2,0
815,856897,2010/2011,2010-09-11,9788,9810,0,4
816,856898,2010/2011,2010-09-12,8722,8152,1,0
817,856899,2010/2011,2010-09-11,8358,10269,2,1
818,856900,2010/2011,2010-09-11,9904,8178,2,2
819,857352,2010/2011,2011-04-17,9823,8178,5,1
820,857353,2010/2011,2011-04-16,8697,10189,1,1
821,857354,2010/2011,2011-04-17,9789,8358,3,0
822,857357,2010/2011,2011-04-16,9790,9904,0,0
823,857359,2010/2011,2011-04-16,8721,8152,2,2
824,857362,2010/2011,2011-04-15,9905,9788,1,0
825,857363,2010/2011,2011-04-16,8226,9810,1,0
826,857366,2010/2011,2011-04-16,8722,10269,1,3
827,857367,2010/2011,2011-04-16,8350,8165,0,2
828,857369,2010/2011,2011-04-23,10189,8350,0,1
829,857371,2010/2011,2011-04-23,8178,8226,2,1
830,857372,2010/2011,2011-04-23,10269,9790,3,0
831,857373,2010/2011,2011-04-24,8721,8722,4,1
832,857374,2010/2011,2011-04-23,9810,9823,1,1
833,857375,2010/2011,2011-04-23,9788,9789,1,0
834,857376,2010/2011,2011-04-21,8358,9904,1,3
835,857377,2010/2011,2011-04-24,8165,9905,0,0
836,857378,2010/2011,2011-04-23,8152,8697,1,3
837,857379,2010/2011,2011-04-30,9823,10189,4,1
838,857380,2010/2011,2011-04-29,8697,8721,0,1
839,857381,2010/2011,2011-04-30,9789,8165,2,0
840,857382,2010/2011,2011-04-30,9790,8358,0,2
841,857383,2010/2011,2011-04-30,9905,9810,3,0
842,857384,2010/2011,2011-04-30,8226,10269,1,2
843,857385,2010/2011,2011-04-30,8722,8178,2,0
844,857386,2010/2011,2011-04-30,9904,9788,0,1
845,857388,2010/2011,2011-04-29,8350,8152,2,0
846,857392,2010/2011,2011-05-07,10189,9905,1,3
847,857393,2010/2011,2011-05-07,8697,9789,2,0
848,857395,2010/2011,2011-05-07,8178,9790,1,1
849,857397,2010/2011,2011-05-07,10269,9904,2,1
850,857398,2010/2011,2011-05-07,8721,8350,1,2
851,857401,2010/2011,2011-05-07,9810,8722,0,2
852,857403,2010/2011,2011-05-07,9788,8358,2,0
853,857404,2010/2011,2011-05-07,8165,8226,1,2
854,857405,2010/2011,2011-05-07,8152,9823,1,8
855,857406,2010/2011,2011-05-14,9823,10269,2,1
856,857407,2010/2011,2011-05-14,8226,8721,1,3
857,857408,2010/2011,2011-05-14,9904,8165,3,1
858,857409,2010/2011,2011-05-14,9789,9810,3,1
859,857410,2010/2011,2011-05-14,9790,9788,1,1
860,857411,2010/2011,2011-05-14,9905,8152,2,1
861,857413,2010/2011,2011-05-14,8722,10189,2,1
862,857415,2010/2011,2011-05-14,8358,8178,0,1
863,857417,2010/2011,2011-05-14,8350,8697,3,2
864,856901,2010/2011,2010-09-18,9823,8722,0,0
865,856902,2010/2011,2010-09-19,10189,9789,1,3
866,856903,2010/2011,2010-09-18,8697,9905,0,2
867,856904,2010/2011,2010-09-19,8178,8165,0,0
868,856905,2010/2011,2010-09-18,10269,9788,7,0
869,856906,2010/2011,2010-09-18,8721,9904,2,0
870,856907,2010/2011,2010-09-17,9810,8358,0,1
871,856908,2010/2011,2010-09-18,8350,8226,2,2
872,856909,2010/2011,2010-09-19,8152,9790,1,1
873,856910,2010/2011,2010-09-22,8178,9810,2,1
874,856911,2010/2011,2010-09-22,9789,8350,5,0
875,856912,2010/2011,2010-09-22,9790,8721,1,3
876,856913,2010/2011,2010-09-21,9905,8722,2,0
877,856914,2010/2011,2010-09-21,8226,9823,1,2
878,856915,2010/2011,2010-09-22,9788,8152,1,2
879,856916,2010/2011,2010-09-22,8358,10189,1,2
880,856917,2010/2011,2010-09-21,9904,8697,4,1
881,856918,2010/2011,2010-09-22,8165,10269,2,1
882,856919,2010/2011,2010-09-25,9823,9905,1,2
883,856920,2010/2011,2010-09-25,10189,9788,2,2
884,856921,2010/2011,2010-09-25,8697,9790,3,2
885,856922,2010/2011,2010-09-25,10269,8178,1,4
886,856923,2010/2011,2010-09-26,8721,8358,2,1
887,856924,2010/2011,2010-09-25,9810,8165,2,0
888,856925,2010/2011,2010-09-24,8722,8226,1,1
889,856926,2010/2011,2010-09-26,8350,9904,0,1
890,856927,2010/2011,2010-09-25,8152,9789,1,3
891,856928,2010/2011,2010-10-03,8178,8697,2,2
892,856929,2010/2011,2010-10-03,9789,9823,2,0
893,856930,2010/2011,2010-10-03,10269,9810,1,2
894,856931,2010/2011,2010-10-02,9790,8350,2,1
895,856932,2010/2011,2010-10-02,9905,8226,4,2
896,856933,2010/2011,2010-10-02,9788,8721,1,1
897,856934,2010/2011,2010-10-02,8358,8722,3,2
898,856935,2010/2011,2010-10-01,9904,8152,0,1
899,856936,2010/2011,2010-10-02,8165,10189,2,1
900,856937,2010/2011,2010-10-16,9823,9904,3,0
901,856938,2010/2011,2010-10-16,10189,10269,2,2
902,856939,2010/2011,2010-10-16,8697,8358,2,1
903,856940,2010/2011,2010-10-16,8721,8178,2,3
904,856941,2010/2011,2010-10-16,9905,9790,0,1
905,856942,2010/2011,2010-10-17,8226,9788,3,2
906,856943,2010/2011,2010-10-15,8722,9789,1,2
907,856944,2010/2011,2010-10-17,8350,9810,0,3
908,856945,2010/2011,2010-10-16,8152,8165,3,2
909,856946,2010/2011,2010-10-24,8178,9905,0,1
910,856947,2010/2011,2010-10-24,9789,8226,1,1
911,856948,2010/2011,2010-10-24,10269,8152,2,0
912,856949,2010/2011,2010-10-22,9790,9823,0,0
913,856950,2010/2011,2010-10-23,9810,10189,0,0
914,856951,2010/2011,2010-10-23,9788,8697,1,4
915,856952,2010/2011,2010-10-23,8358,8350,2,1
916,856953,2010/2011,2010-10-23,9904,8722,2,1
917,856954,2010/2011,2010-10-23,8165,8721,2,1
918,1029757,2011/2012,2011-08-05,9789,9790,3,1
919,1029758,2011/2012,2011-08-06,8697,8350,2,0
920,1029759,2011/2012,2011-08-06,9904,8226,2,1
921,1029760,2011/2012,2011-08-07,9905,8178,2,0
922,1029761,2011/2012,2011-08-06,10269,10189,3,0
923,1029762,2011/2012,2011-08-06,8722,8721,0,3
924,1029763,2011/2012,2011-08-06,8406,8358,2,2
925,1029764,2011/2012,2011-08-06,8177,8165,0,1
926,1029765,2011/2012,2011-08-07,9823,9788,0,1
927,1029968,2011/2012,2011-10-22,9789,8722,5,0
928,1029969,2011/2012,2011-10-23,8178,10189,0,1
929,1029971,2011/2012,2011-10-22,9790,8721,1,1
930,1029974,2011/2012,2011-10-23,9904,9823,2,1
931,1029976,2011/2012,2011-10-22,8165,10269,2,2
932,1029980,2011/2012,2011-10-22,8350,8358,1,0
933,1029982,2011/2012,2011-10-22,8226,9788,1,0
934,1029984,2011/2012,2011-10-21,8406,8697,1,1
935,1029987,2011/2012,2011-10-22,8177,9905,0,0
936,1029990,2011/2012,2011-10-29,9823,8165,4,0
937,1029992,2011/2012,2011-10-29,10189,8226,3,1
938,1029995,2011/2012,2011-10-30,9790,8350,1,1
939,1029997,2011/2012,2011-10-29,9905,8697,1,3
940,1030000,2011/2012,2011-10-28,8358,8178,0,1
941,1030004,2011/2012,2011-10-29,10269,9789,1,1
942,1030008,2011/2012,2011-10-30,8722,8406,3,0
943,1030011,2011/2012,2011-10-29,8721,8177,2,3
944,1030013,2011/2012,2011-10-29,9788,9904,2,1
945,1030020,2011/2012,2011-11-05,9789,8721,5,1
946,1030022,2011/2012,2011-11-05,8697,8722,3,2
947,1030023,2011/2012,2011-11-05,8178,9790,2,2
948,1030026,2011/2012,2011-11-06,9904,10189,2,2
949,1030032,2011/2012,2011-11-04,9905,10269,3,1
950,1030034,2011/2012,2011-11-05,8165,8358,1,2
951,1030038,2011/2012,2011-11-05,8226,8350,1,1
952,1030041,2011/2012,2011-11-06,8406,9823,1,2
953,1030042,2011/2012,2011-11-05,8177,9788,1,2
954,1030048,2011/2012,2011-11-19,9823,9789,0,1
955,1030049,2011/2012,2011-11-19,10189,8165,4,0
956,1030051,2011/2012,2011-11-20,9790,8226,2,0
957,1030053,2011/2012,2011-11-19,8358,8177,2,2
958,1030056,2011/2012,2011-11-18,8350,8178,0,2
959,1030058,2011/2012,2011-11-20,10269,8406,2,1
960,1030061,2011/2012,2011-12-13,8722,9905,1,1
961,1030063,2011/2012,2011-11-19,8721,9904,4,1
962,1030064,2011/2012,2011-11-19,9788,8697,5,0
963,1030068,2011/2012,2011-11-26,9789,10189,2,0
964,1030070,2011/2012,2011-11-27,8697,10269,2,0
965,1030073,2011/2012,2011-11-26,9904,9790,1,1
966,1030075,2011/2012,2011-11-27,9905,9823,3,2
967,1030078,2011/2012,2011-11-26,8165,8350,1,0
968,1030080,2011/2012,2011-11-26,8226,8358,1,1
969,1030082,2011/2012,2011-11-25,8722,9788,0,3
970,1030084,2011/2012,2011-11-26,8406,8721,2,0
971,1030088,2011/2012,2011-11-26,8177,8178,3,3
972,1030095,2011/2012,2011-12-02,8178,8226,2,0
973,1030097,2011/2012,2011-12-03,9823,8697,4,1
974,1030100,2011/2012,2011-12-04,10189,8406,3,1
975,1030102,2011/2012,2011-12-04,9790,8165,2,0
976,1030105,2011/2012,2011-12-03,8358,9904,1,1
977,1030107,2011/2012,2011-12-03,8350,8177,1,1
978,1030109,2011/2012,2011-12-03,10269,8722,2,2
979,1030112,2011/2012,2011-12-03,8721,9905,2,2
980,1030115,2011/2012,2011-12-03,9788,9789,1,1
981,1030118,2011/2012,2011-12-11,9789,8350,1,1
982,1030119,2011/2012,2011-12-10,8697,8721,4,1
983,1030120,2011/2012,2011-12-10,9904,8178,0,0
984,1030124,2011/2012,2011-12-10,9905,9790,0,0
985,1030135,2011/2012,2011-12-10,8165,8226,0,2
986,1030136,2011/2012,2011-12-11,10269,9823,1,2
987,1030138,2011/2012,2011-12-10,8722,8358,4,0
988,1030142,2011/2012,2011-12-10,8406,9788,1,0
989,1030146,2011/2012,2011-12-09,8177,10189,1,2
990,1030150,2011/2012,2011-12-17,8178,8165,0,3
991,1030153,2011/2012,2011-12-16,9823,8722,3,0
